codigo_contrato,data_venda,codigo_produto,valor_monetario,quantidade,codigo_vendedor,codigo_cliente
2628776,2022-03-11,1127900,27.6,12,589,137084
2628758,2022-03-11,1069100,192,12,392,774518
2628755,2022-03-11,1407400,60.8,6,455,309678
2628751,2022-03-11,2359417,169.1,1,608,687140
2628744,2022-03-11,748500,32,40,585,712423
2628744,2022-03-11,464100,50,300,585,712423
2628744,2022-03-11,447400,33,20,585,712423
2628744,2022-03-11,420900,210,300,585,712423
2628652,2022-03-11,648800,168,2,524,176974
2627356,2022-03-11,2719000,-352,-2,584,774566
2628570,2022-03-11,400,21.75,5,543,37464
2628580,2022-03-11,2849700,28.5,3,584,738571
2628596,2022-03-11,759300,153,3,503,639170
2628601,2022-03-11,1412600,28,2,590,774821
2628614,2022-03-11,1669700,644.4,12,503,646531
2628624,2022-03-11,52100,252,2,498,63534
2628624,2022-03-11,255400,48,3,498,63534
2628626,2022-03-11,396400,6,20,589,699009
2628629,2022-03-11,1407400,96,4,564,774824
2628735,2022-03-11,492300,42.8,4,420,773910
2628629,2022-03-11,2733004,634,1,564,774824
2628647,2022-03-11,643200,42,2,590,220064
2628652,2022-03-11,293000,11.25,45,524,176974
2628736,2022-03-11,255100,22.9,1,455,54328
2625941,2022-03-11,560200,8.2,10,321,721082
2625941,2022-03-11,569100,45.99,2,321,721082
2628718,2022-03-11,1333700,110.7,1,524,548873
2623765,2022-03-11,1176400,-200,-6,613,174710
2628187,2022-03-11,255400,96.6,6,488,47023
2628187,2022-03-11,648800,151.2,6,488,47023
2628192,2022-03-11,2236900,1438,2,512,774749
2628194,2022-03-11,1750600,287.4,6,537,137567
2628208,2022-03-11,560200,27,27,589,632756
2628209,2022-03-11,356000,54.9,6,524,690325
2628213,2022-03-11,396400,4.5,5,511,207833
2628744,2022-03-11,232600,10.45,1,585,712423
2628213,2022-03-11,464100,3.75,10,511,207833
2628214,2022-03-11,1067400,125.4,2,631,774752
2628718,2022-03-11,1412600,28,2,524,548873
2628214,2022-03-11,1067600,83.6,2,631,774752
2628223,2022-03-11,2200500,12.7,1,545,774753
2628223,2022-03-11,2300000,307.6,1,545,774753
2628223,2022-03-11,2817300,299.7,2,545,774753
2628235,2022-03-11,356000,52,3,589,647044
2628245,2022-03-11,503900,10.1,3,503,118949
2628245,2022-03-11,802500,72.1,2,503,118949
2628268,2022-03-11,1212900,39,3,557,16470
2628270,2022-03-11,396200,10,40,590,215842
2628270,2022-03-11,723000,25.4,2,590,215842
2628274,2022-03-11,375700,36.2,1,521,87444
2628281,2022-03-11,2200500,80.4,2,557,29489
2628282,2022-03-11,2719100,501.6,2,455,774764
2628286,2022-03-11,1407400,32,6,512,715148
2628312,2022-03-11,1126000,81.5,5,512,651319
2628313,2022-03-11,1176400,200,4,608,221925
2628316,2022-03-11,569100,79.2,4,503,151011
2628316,2022-03-11,1032300,32.9,1,503,151011
2628316,2022-03-11,2740000,53.6,1,503,151011
2628317,2022-03-11,396400,60,300,392,344766
2628317,2022-03-11,420900,360,300,392,344766
2628332,2022-03-11,960600,556,3,625,320600
2628340,2022-03-11,396200,60,300,613,732494
2628340,2022-03-11,802500,194.7,6,613,732494
2628347,2022-03-11,2143700,337.8,2,503,135281
2628351,2022-03-11,1001000,130.1,3,584,774779
2628356,2022-03-11,420900,180,300,557,774780
2628364,2022-03-11,1560200,29.6,1,584,604609
2628373,2022-03-11,2719100,352,3,488,773909
2628379,2022-03-11,2740000,213.2,2,589,760394
2628715,2022-03-11,1127900,87.36,20,625,40064
2628383,2022-03-11,2300000,479.7,3,488,774783
2628387,2022-03-11,401800,88.8,1,521,86544
2628397,2022-03-11,2388200,738,3,390,21848
2628420,2022-03-11,643200,21,3,585,43994
2628422,2022-03-11,2911200,44.1,3,511,118715
2628440,2022-03-11,608200,17.1,19,624,115878
2628453,2022-03-11,2719200,420,3,584,774566
2628454,2022-03-11,745300,72,45,608,774795
2628460,2022-03-11,2383100,65.8,1,420,729416
2628462,2022-03-11,648800,25.2,1,488,25050
2628462,2022-03-11,723000,38.1,3,488,25050
2628470,2022-03-11,608200,90,200,420,248231
2628481,2022-03-11,1968700,758,2,608,85933
2628481,2022-03-11,2828000,53.7,3,608,85933
2628484,2022-03-11,2925500,76.8,2,392,419094
2628501,2022-03-11,2013700,175.8,3,543,794174
2628502,2022-03-11,464100,1.25,10,624,732800
2628504,2022-03-11,1176400,104,2,420,612843
2628510,2022-03-11,2733002,317,1,590,113743
2628513,2022-03-11,802500,108.15,3,613,249600
2628516,2022-03-11,2828000,37.8,3,608,730975
2628520,2022-03-11,608200,70,100,589,439240
2628520,2022-03-11,748500,16,40,589,439240
2628523,2022-03-11,2681800,360,36,503,10941
2628529,2022-03-11,396400,60,100,502,774598
2628529,2022-03-11,560200,375.3,417,502,774598
2628529,2022-03-11,1032300,177.9,2,502,774598
2628531,2022-03-11,2799900,180,4,498,3231
2628541,2022-03-11,401800,59.2,3,624,195415
2628543,2022-03-11,1560200,59.2,6,537,238513
2628550,2022-03-11,401800,177.6,6,589,194910
2628166,2022-03-11,608200,70,300,557,6451
2628166,2022-03-11,464100,7.5,20,557,6451
2628166,2022-03-11,447400,30,60,557,6451
2628152,2022-03-11,589800,14.7,1,392,785385
2628148,2022-03-11,745500,10.5,30,529,51289
2628148,2022-03-11,464100,25,100,529,51289
2628147,2022-03-11,2367200,39.9,2,511,754965
2628134,2022-03-11,2337600,14,1,545,774738
2628124,2022-03-11,1176400,204,3,512,99716
2628123,2022-03-11,648800,56,2,378,269377
2628121,2022-03-11,1399500,84.4,6,498,552010
2628117,2022-03-11,2911200,12.3,1,590,405959
2628078,2022-03-11,645400,340,10,625,335478
2628060,2022-03-11,2200500,26.8,1,543,768917
2628705,2022-03-11,511100,15.8,1,512,767902
2628698,2022-03-11,2681800,26,1,608,127365
2628698,2022-03-11,1127900,23,15,608,127365
2628698,2022-03-11,396400,9,10,608,127365
2628698,2022-03-11,255100,11.45,2,608,127365
2628696,2022-03-11,2547800,141,1,564,587095
2628683,2022-03-11,375700,36.2,2,512,266082
2628678,2022-03-11,1176400,312,1,455,774833
2628676,2022-03-11,2359417,338.2,3,589,774814
2628676,2022-03-11,2359413,507.3,2,589,774814
2628656,2022-03-11,386600,349,1,590,724437
2628718,2022-03-11,1918400,107.2,6,524,548873
2628728,2022-03-11,1334800,886.5,3,511,774844
2628733,2022-03-11,2475600,19.16,1,286,738888
2629023,2022-03-11,1197300,64,1,607,179089
2629021,2022-03-11,2036600,22.6,3,390,104672
2629013,2022-03-11,255100,68.7,2,585,774884
2628999,2022-03-11,1067000,138.14,6,521,50163
2628988,2022-03-11,1067000,218,3,613,174710
2628953,2022-03-11,420900,550,1000,528,287099
2628948,2022-03-11,1067600,313.5,5,455,137367
2628948,2022-03-11,1067500,62.7,9,455,137367
2628945,2022-03-11,2681800,20,2,564,82670
2628945,2022-03-11,1750600,143.7,2,564,82670
2628942,2022-03-11,1053800,210,2,537,317915
2628935,2022-03-11,2821100,100.35,1,584,17422
2628931,2022-03-11,1067000,145.4,2,564,774874
2628928,2022-03-11,1179200,20.1,1,395,151011
2628928,2022-03-11,1067600,167.2,12,395,151011
2628928,2022-03-11,1067400,313.5,10,395,151011
2628652,2022-03-11,2681800,13,3,524,176974
2628889,2022-03-11,2681800,30,3,624,660688
2628875,2022-03-11,464100,0.5,6,545,785385
2628875,2022-03-11,396400,1.8,6,545,785385
2628875,2022-03-11,275700,28.8,10,545,785385
2628874,2022-03-11,275700,71,50,631,709272
2628868,2022-03-11,2013700,175.8,2,608,636441
2628867,2022-03-11,1531100,14.8,2,511,614386
2628860,2022-03-11,2374500,241,3,528,774862
2628855,2022-03-11,1531100,88.8,4,524,743987
2628849,2022-03-11,1176400,600,9,502,110091
2628846,2022-03-11,745300,2.4,2,378,46391
2628844,2022-03-11,401800,29.6,2,564,185403
2628837,2022-03-11,2681800,39,2,529,350070
2628825,2022-03-11,745300,36,45,529,65586
2628819,2022-03-11,965900,107.25,39,613,9591
2627022,2022-03-10,608200,3.5,10,624,785385
2613699,2022-03-10,2220600,-206.76,-3,537,771895
2622593,2022-03-10,401800,-29.6,-1,608,57182
2624888,2022-03-10,1664700,-3846,-2,521,86599
2628004,2022-03-10,2226500,106.2,3,608,774679
2628001,2022-03-10,2681800,52,6,589,80803
2628001,2022-03-10,2367100,39.9,2,589,80803
2628001,2022-03-10,757500,47.9,3,589,80803
2627980,2022-03-10,1032300,60,1,395,181255
2627979,2022-03-10,464100,1.5,2,498,743487
2627979,2022-03-10,396400,0.3,1,498,743487
2627979,2022-03-10,275800,6,2,498,743487
2627967,2022-03-10,356000,73.2,4,420,774673
2627965,2022-03-10,491000,49.56,2,589,781539
2627957,2022-03-10,745500,3.15,3,608,637859
2627957,2022-03-10,447400,1.5,1,608,637859
2627957,2022-03-10,396400,1.2,2,608,637859
2627957,2022-03-10,275800,1,3,608,637859
2627942,2022-03-10,965900,357.5,130,502,6466
2627942,2022-03-10,965900,371.25,135,502,6466
2627932,2022-03-10,2563101,151.5,2,529,747244
2627917,2022-03-10,2563101,303,3,529,747244
2627917,2022-03-10,2563101,-303,-2,529,747244
2627916,2022-03-10,464100,1.5,4,498,712439
2627916,2022-03-10,396400,0.3,3,498,712439
2627916,2022-03-10,275800,2.3,4,498,712439
2627872,2022-03-10,643200,126,4,511,391526
2627862,2022-03-10,2681800,39,1,528,731762
2627862,2022-03-10,648800,112,2,528,731762
2627849,2022-03-10,447400,1.65,2,625,784560
2627849,2022-03-10,396200,0.5,1,625,784560
2627832,2022-03-10,723000,25.4,1,607,34181
2627821,2022-03-10,420900,165,300,545,97159
2627816,2022-03-10,601400,606,3,589,35336
2627814,2022-03-10,2911200,88.2,4,590,647495
2627811,2022-03-10,2383100,72,6,512,81204
2627811,2022-03-10,645400,90,6,512,81204
2627811,2022-03-10,232600,15.7,1,512,81204
2627810,2022-03-10,1125900,188.7,1,521,263243
2627805,2022-03-10,643200,240,5,613,771646
2627805,2022-03-10,232600,31.35,2,613,771646
2627790,2022-03-10,464100,5,30,512,278810
2627783,2022-03-10,2552700,2205,1,585,774590
2627780,2022-03-10,2344100,939,1,624,774628
2627779,2022-03-10,2587000,530,3,503,110930
2627773,2022-03-10,396400,27,30,543,146912
2627769,2022-03-10,503900,20.2,2,512,774632
2627766,2022-03-10,2681800,39,1,607,361096
2627766,2022-03-10,1930000,39,3,607,361096
2627766,2022-03-10,560200,20,60,607,361096
2627735,2022-03-10,1069100,64,12,625,15820
2627720,2022-03-10,548700,189,1,537,203668
2627716,2022-03-10,1407400,32,1,625,245634
2627715,2022-03-10,2566000,288,4,512,442957
2627712,2022-03-10,313100,290.7,3,511,770778
2627707,2022-03-10,534600,19,2,545,725593
2627688,2022-03-10,1032300,65.8,3,545,762736
2627682,2022-03-10,2200500,53.6,6,511,633835
2627673,2022-03-10,1067600,313.5,10,395,772362
2627673,2022-03-10,1067500,209,15,395,772362
2627672,2022-03-10,2313300,204.9,2,420,136456
2627670,2022-03-10,1407400,30,1,378,694605
2627662,2022-03-10,1069100,64,4,512,785385
2627661,2022-03-10,560200,9.5,30,488,770448
2627661,2022-03-10,386800,85.35,3,488,770448
2627654,2022-03-10,1669700,107.4,3,631,304726
2627641,2022-03-10,648800,84,3,455,175145
2627641,2022-03-10,401800,29.6,3,455,175145
2627631,2022-03-10,395600,790,1,488,607971
2627623,2022-03-10,464100,0.5,2,607,129310
2627623,2022-03-10,396400,1.8,4,607,129310
2627623,2022-03-10,275800,2,4,607,129310
2627606,2022-03-10,1399500,84.4,2,608,58110
2627597,2022-03-10,546800,395.2,1,488,12343
2627595,2022-03-10,2367100,72,2,521,647007
2627584,2022-03-10,255100,10,2,511,95765
2627576,2022-03-10,560200,3,3,528,653683
2627575,2022-03-10,893500,158.5,2,502,774387
2627571,2022-03-10,255400,96.6,6,590,42664
2627571,2022-03-10,255100,25.5,6,590,42664
2627568,2022-03-10,2828000,18.9,3,378,346311
2627568,2022-03-10,2526200,199.9,2,378,346311
2627562,2022-03-10,648800,25.2,1,607,312847
2627561,2022-03-10,1032300,59.3,2,529,678265
2627557,2022-03-10,2828000,56.7,3,378,14823
2627557,2022-03-10,2526200,199.9,3,378,14823
2627556,2022-03-10,757500,36,1,543,774596
2627556,2022-03-10,232600,31.4,2,543,774596
2627553,2022-03-10,1032300,65.8,1,563,250726
2627553,2022-03-10,560200,4,2,563,250726
2627546,2022-03-10,2566000,192,2,455,290914
2627546,2022-03-10,380700,20.3,2,455,290914
2627545,2022-03-10,643200,42,2,625,363509
2627544,2022-03-10,2719000,528,2,585,646624
2627538,2022-03-10,1537400,266.4,18,589,273444
2627537,2022-03-10,1407400,96,2,537,15814
2627532,2022-03-10,560200,142.5,150,524,766228
2627518,2022-03-10,748500,10.5,30,511,433119
2627518,2022-03-10,275800,15,15,511,433119
2627516,2022-03-10,745500,33.95,40,625,13189
2627516,2022-03-10,743700,36.06,10,625,13189
2627516,2022-03-10,275800,16.03,20,625,13189
2627498,2022-03-10,492300,21.4,4,608,774588
2627490,2022-03-10,1502400,42.5,3,529,434818
2627463,2022-03-10,2622200,66.1,2,511,619437
2627463,2022-03-10,648800,25.2,1,511,619437
2627445,2022-03-10,1750600,143.7,1,590,53117
2627429,2022-03-10,1550600,318.6,4,521,3647
2627429,2022-03-10,1550500,212.4,2,521,3647
2627424,2022-03-10,1197300,32,3,590,9378
2627421,2022-03-10,2227100,420.3,3,498,282455
2627420,2022-03-10,643200,84,2,584,290621
2627418,2022-03-10,2374500,684,1,512,729141
2627414,2022-03-10,1125900,66.3,1,608,328413
2627414,2022-03-10,1067000,218.1,3,608,328413
2627412,2022-03-10,1550500,117.8,2,545,171243
2627411,2022-03-10,534600,76,12,624,613558
2627410,2022-03-10,426900,141,3,585,697375
2627409,2022-03-10,464100,1.5,2,608,756700
2627409,2022-03-10,396400,0.6,1,608,756700
2627405,2022-03-10,2374500,253,3,545,214664
2627403,2022-03-10,146600,55,15,563,28097
2627399,2022-03-10,420900,120,100,395,633836
2627398,2022-03-10,748500,48,20,488,710322
2627398,2022-03-10,608200,21,20,488,710322
2627398,2022-03-10,396400,18,20,488,710322
2627386,2022-03-10,2681800,60,6,498,76420
2627386,2022-03-10,2367200,648,18,498,76420
2627380,2022-03-10,2740000,160.8,3,392,298043
2627368,2022-03-10,2719100,528,2,543,774570
2627364,2022-03-10,1020800,44,4,529,341769
2627356,2022-03-10,2719000,352,1,584,774566
2627355,2022-03-10,1407400,48,3,537,428087
2627355,2022-03-10,255900,123.75,2,537,428087
2627351,2022-03-10,2719100,528,3,543,774564
2627341,2022-03-10,2200500,40.2,2,607,734496
2627341,2022-03-10,396200,7.5,10,607,734496
2627336,2022-03-10,2681800,30,3,589,772847
2627326,2022-03-10,881000,154.5,1,589,54279
2627322,2022-03-10,569100,237.6,2,503,61028
2627321,2022-03-10,748500,24,10,590,341769
2627321,2022-03-10,608200,10.5,20,590,341769
2627314,2022-03-10,802500,97.35,2,584,712737
2627314,2022-03-10,143902,17.85,21,584,712737
2627308,2022-03-10,1125900,62.98,1,607,767361
2627307,2022-03-10,464100,20,100,524,765930
2627292,2022-03-10,1930000,26,2,521,10517
2627290,2022-03-10,1399500,71.8,2,563,3731
2627288,2022-03-10,2317800,251.6,2,498,681383
2627287,2022-03-10,2719100,176,3,584,769866
2627284,2022-03-10,492300,21.4,2,395,21513
2627272,2022-03-10,2337600,15,1,395,341769
2627257,2022-03-10,560200,1,3,140,107981
2627247,2022-03-10,608200,21,60,455,414110
2627245,2022-03-10,2013700,87.9,3,557,679427
2627245,2022-03-10,1502400,76.6,4,557,679427
2627232,2022-03-10,2681800,30,2,557,157492
2627232,2022-03-10,1412600,56,6,557,157492
2627231,2022-03-10,275700,28.8,10,529,106502
2627228,2022-03-10,1412700,36,3,557,784560
2627221,2022-03-10,2550100,258,1,521,718314
2627213,2022-03-10,648800,151.2,6,584,163619
2627201,2022-03-10,375700,18.1,3,529,722630
2627199,2022-03-10,757500,42.7,1,455,8913
2627199,2022-03-10,232600,18.4,3,455,8913
2627193,2022-03-10,2337600,30,4,543,12025
2627188,2022-03-10,2681800,20,1,529,708508
2627174,2022-03-10,2220400,655.5,1,420,774535
2627171,2022-03-10,2220600,413.52,3,537,771895
2627171,2022-03-10,1407400,32,3,537,771895
2627167,2022-03-10,2681800,26,2,378,81134
2627161,2022-03-10,1412600,420,30,524,125143
2627158,2022-03-10,2367100,72,3,590,207202
2627137,2022-03-10,965900,2.75,3,537,788359
2627137,2022-03-10,757500,72,3,537,788359
2627137,2022-03-10,589800,6.25,2,537,788359
2627137,2022-03-10,400,4.35,9,537,788359
2627130,2022-03-10,2911200,98.4,4,502,179287
2627128,2022-03-10,2817300,299.7,3,529,774530
2627126,2022-03-10,2036100,25.3,1,512,124185
2627125,2022-03-10,975000,153,1,557,774528
2627125,2022-03-10,965900,12.9,1,557,774528
2627125,2022-03-10,560200,4,6,557,774528
2627121,2022-03-10,560200,5.4,6,392,744312
2627113,2022-03-10,420900,8.4,6,392,744312
2627113,2022-03-10,293000,2.5,10,392,744312
2627109,2022-03-10,1212900,117,3,420,33781
2627109,2022-03-10,589800,14.7,1,420,33781
2627084,2022-03-10,1069100,48,3,528,774518
2627084,2022-03-10,1069000,912,57,528,774518
2627074,2022-03-10,2200500,53.6,4,543,141672
2627072,2022-03-10,2622200,66.1,3,524,670776
2627072,2022-03-10,802500,194.7,2,524,670776
2627068,2022-03-10,2849700,52,2,378,669358
2627067,2022-03-10,560200,36,20,455,12158
2627060,2022-03-10,1399500,126.6,2,625,136485
2627033,2022-03-10,1212900,117,1,511,176539
2627026,2022-03-10,2587000,795,1,529,12548
2627023,2022-03-10,2367200,119.7,1,529,755339
2627013,2022-03-10,1930000,11.05,2,543,14058
2627013,2022-03-10,560200,81,60,543,14058
2626998,2022-03-10,2306100,8.4,20,524,312081
2626991,2022-03-10,2635600,220.8,2,512,378451
2626991,2022-03-10,1550500,159.3,1,512,378451
2626961,2022-03-10,1560200,44.4,3,624,774497
2626946,2022-03-10,2220500,415,1,625,221801
2624100,2022-03-10,2434123,-248.7,-3,584,698888
2626442,2022-03-10,877300,-475.5,-2,502,774387
2626284,2022-03-10,2719100,-528,-3,608,14645
2626006,2022-03-10,1334800,-591,-3,420,302292
2625937,2022-03-09,643200,660,20,529,435998
2625908,2022-03-09,560200,5,5,488,42705
2626886,2022-03-09,1407400,32,4,563,774417
2626886,2022-03-09,401800,59.2,6,563,774417
2626879,2022-03-09,643200,210,20,503,616191
2626867,2022-03-09,539700,19.4,3,498,743487
2626867,2022-03-09,464100,2,4,498,743487
2626867,2022-03-09,396400,0.6,6,498,743487
2626867,2022-03-09,275800,12,8,498,743487
2626865,2022-03-09,2911200,147.6,8,503,233180
2626842,2022-03-09,965900,24.75,3,563,259367
2626842,2022-03-09,560200,18,20,563,259367
2626830,2022-03-09,1968900,1366.1,2,455,9308
2626828,2022-03-09,1020800,4.5,2,631,235610
2626821,2022-03-09,1407400,48,2,395,71534
2626817,2022-03-09,2849700,28.5,1,420,291269
2626814,2022-03-09,2220400,587.1,1,521,774453
2626804,2022-03-09,2681800,30,3,512,101575
2626804,2022-03-09,643200,42,2,512,101575
2626800,2022-03-09,648800,50.4,1,557,766964
2626800,2022-03-09,267500,67.8,2,557,766964
2626793,2022-03-09,1032300,177.9,6,441,188971
2626793,2022-03-09,748500,120,200,441,188971
2625781,2022-03-09,293000,50,300,511,49265
2625799,2022-03-09,143902,16.2,2,545,341394
2625524,2022-03-09,748500,-72,-60,502,1406
2608823,2022-03-09,1020800,-13.5,-3,546,235610
2625660,2022-03-09,2821200,141.9,3,528,774227
2625799,2022-03-09,396400,9,10,545,341394
2625804,2022-03-09,1125900,132.6,1,511,101022
2625818,2022-03-09,511100,63.9,1,624,136290
2625818,2022-03-09,2740000,160.8,2,624,136290
2625904,2022-03-09,424300,36.6,2,511,784560
2625819,2022-03-09,400,32,10,392,18984
2625845,2022-03-09,2374500,253,3,584,774291
2626793,2022-03-09,699600,68,60,441,188971
2626785,2022-03-09,464100,1,2,584,733850
2626785,2022-03-09,396400,0.3,1,584,733850
2626785,2022-03-09,275800,2,6,584,733850
2626775,2022-03-09,2226900,99.8,1,537,773939
2626775,2022-03-09,143902,21.6,4,537,773939
2626761,2022-03-09,1502400,57.45,2,589,627921
2626742,2022-03-09,2902500,36.4,3,441,146817
2626740,2022-03-09,293000,80,800,511,568057
2626738,2022-03-09,1407400,48,2,624,774435
2626737,2022-03-09,802500,65.08,2,607,746804
2626735,2022-03-09,2828000,37.8,3,498,703650
2626722,2022-03-09,401800,59.2,3,537,341769
2626716,2022-03-09,743700,2.9,2,613,137367
2626716,2022-03-09,511100,74.2,6,613,137367
2626714,2022-03-09,560200,120,40,511,7427
2626702,2022-03-09,2300000,323.8,2,455,237475
2626695,2022-03-09,464100,1.5,6,584,40105
2626695,2022-03-09,396400,0.9,2,584,40105
2626695,2022-03-09,275800,2,4,584,40105
2626692,2022-03-09,2799900,293.4,2,557,35947
2626692,2022-03-09,1930000,26,1,557,35947
2626685,2022-03-09,1032300,59.3,2,512,705949
2626685,2022-03-09,420900,110,300,512,705949
2626685,2022-03-09,293000,20,200,512,705949
2626678,2022-03-09,2828000,59.55,2,392,774425
2626669,2022-03-09,1212900,44,3,584,339652
2626667,2022-03-09,2367100,39.9,3,511,34116
2626651,2022-03-09,2828000,18.9,1,557,717508
2626651,2022-03-09,2251300,2040,2,557,717508
2626645,2022-03-09,2300000,323.8,2,521,95583
2626644,2022-03-09,2719300,264.42,1,563,65503
2626643,2022-03-09,1407400,48,3,537,774417
2626642,2022-03-09,1399600,48.15,1,498,645789
2626641,2022-03-09,2719100,176,3,528,774415
2626640,2022-03-09,648800,75.6,1,545,779436
2626640,2022-03-09,267500,23.95,2,545,779436
2626639,2022-03-09,2388200,492,1,378,99066
2626620,2022-03-09,143902,10.8,12,395,752215
2626620,2022-03-09,400,17.4,8,395,752215
2626616,2022-03-09,386800,179.7,1,543,36602
2626614,2022-03-09,2681800,10,1,503,227578
2626612,2022-03-09,1750600,143.7,3,395,412069
2626612,2022-03-09,817500,14.25,2,395,412069
2626608,2022-03-09,1032300,29.65,3,502,159159
2626608,2022-03-09,569100,105.9,9,502,159159
2626608,2022-03-09,560200,360,600,502,159159
2626608,2022-03-09,534600,570,20,502,159159
2626590,2022-03-09,2740000,53.6,3,631,306230
2626585,2022-03-09,1669700,107.4,1,392,197058
2626585,2022-03-09,648800,56,3,392,197058
2626581,2022-03-09,401800,88.11,1,395,4819
2626533,2022-03-09,1197300,32,3,498,80183
